WH1,2023-03-03,FBA,ASIN Blacklist,Brand Blacklist,,Reorder Qty,Backorder,2023-03-03,Gustotrade,,3.18,,848,2801,2801,2801,,"$74,638","$28,041",38%,WH1,FBA,backorder,unipack,1.8,0.075,0.5,7,30,0,default,FBA-DTA,,Y,,0.33,3pl_fbaprep4u,3/3/2023 4:13:08,,20%,48%,,,,,,30,30,30,,,https://svc-reports.s3.amazonaws.com/python_po_files/2023/3/3/fba/PO_WH1_23-03-03_13-11-57_BUF_FBA.xlsx,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBA Inbound Eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVC Purchase Decision,Ordering Notes,Supplier Code,SVC Notes1,SVC Notes2,SVC Outstanding Qty,SVC ToOrder Target,SVC Inventory Level,Supplier Stock Level,Supplier Backorder ETA,SVC Code,SVC Manual SKU Multiplier,SVC Formula SKU Multiplier,SVC Variation Multiplier,SVC Target AMZN Qty (pks),SVC Vendor Qty (eaches),SVC Vendor Qty (cases),SVC Final AMZN Qty (pks),SVC Tot Cost,SVC Tot Profit,MSKU,ASIN,UPC,Supplier SKU,Supplier Map Price,Adjusted Supplier Unit Price,Supplier Unit Price,UOM,Supplier Sold By Increments,Supplier Case Size,Supplier Notes,Supplier Item Description,Amazon Title,See Amazon Page,Supplier Sold By Increments.1,AMZ Multi Pack Qty,Keepa Ref Price V7 Fast Median,Keepa Ref Price V7 Slow Median,Total COGS $USD,Net Profit $USD,Net Margin %,Net RoI %,Best Seller Rank,SVC BSR Velocity Estimate,SVC Ref Price,Est. Sales / Month,Est. Share of Sales / Month,Est BSR All Sellers 30D Orders,Est BSR Share Sales 30D Orders,Est AUSV 30D Orders,"MAX(AW,AX)",FNSKU,Product Group,Prime Sellers in BuyBox Contention,Unit per Session Conversion % 90D,Supplier Shipping $USD,Ship To Amazon $USD,Ship To Amazon / unit $USD,Prep $USD,Amazon Required Prep,BuyBox Seller Type,Amazon sells at $USD,Lowest FBA New Price $USD,No# of sellers,Discount %,SVC ASIN Global BuyBox % 30D,Amazon Ever A Seller?,Buy Box Suppressed?,SVC Current listing FBA ASIN price,Potential SNL,Length and girth,Size Tier,"Shipping weight, lbs",Dim. Weight lbs,Package Height inches,Package Length inches,Package Width inches,Referral Fee $USD,S&L Fees,US Single Ful- fillment Fee $USD,Monthly Storage Fee $USD,Estimated upcoming FBA Fees,Total Amazon Fees $USD,Keepa Ref Price V7 Forecast,No Authorized ASIN,No Authorized Category,No Authorized Brand,Promo,Case Max Dimension,Brand,Case Weight lbs,Supplier Unit Price.1,UPC.1,ASIN.1,Product Type Name,Match Code,Supplier SKU Price Update Datetime,PC2 updated,SVC Order Price 7D,SVC Order Price 15D,SVC Order Price 30D,SVC Order Price 90D,SVC Order Price 180D,Realized Rate of Return (Margin) 360D,Supplier Qty Update Datetime,Total # Orders 7D-360D,PC2 Product not found on Amazon datetime,Global Voice of Customer NCX Rate,Global Voice of Customer NCX Orders,Clean UPC,Keepa UPC,Fixed Price,Limit Ceiling,Small & Light,Case UPC,Shelf Life,Category Code,Global Adj Refund Rate,FBA Inbound Performance,Meltable,Master Item SKU,Master Item ID,Profitable AUSV Rolling Max Waterfall,AUSV WMA 7D-360D,DG Classification,AUSV Rolling Max Waterfall,Keepa updated,Keepa Ref Price V7 Fast 0%,Keepa Ref Price V7 Fast 10%,Keepa Ref Price V7 Fast 20%,Keepa Ref Price V7 Fast 30%,Keepa Ref Price V7 Fast 40%,Keepa Ref Price V7 Fast 60%,Keepa Ref Price V7 Fast 70%,Keepa Ref Price V7 Fast 80%,Keepa Ref Price V7 Fast 90%,Keepa Ref Price V7 Fast 100%,Keepa Ref Price V7 Slow 0%,Keepa Ref Price V7 Slow 10%,Keepa Ref Price V7 Slow 20%,Keepa Ref Price V7 Slow 30%,Keepa Ref Price V7 Slow 40%,Keepa Ref Price V7 Slow 60%,Keepa Ref Price V7 Slow 70%,Keepa Ref Price V7 Slow 80%,Keepa Ref Price V7 Slow 90%,Keepa Ref Price V7 Slow 100%,Global ratings,Variation ratings,SVC Variation # of Reviews,SVC Total # of Reviews,Profitable AUSV WMA 7D-360D,Review Date,NS DTA Outstanding Requested Qty,Seasonal multiplier,Supplier Hazmat,Inbound Working qty,Shipped qty,Receiving qty,"Package weight, lbs",TMP2,TMP3,TMP4,TMP5,TMP6,TMP7,TMP8,Eligibility for FBA Program.,IneligibilityReason,Supplier In Stock Rate WMA 7_360,GPO - Dim. Comparison,Profitable orders ratio  waterfall 7_180,MSKU listing status,Adj Supplier Unit Price Min Margin 15%,ASIN Level Map Price,NS Outstanding Normal Requested Qty,NS Outstanding Normal Ordered Qty,NS Outstanding Normal Received Qty,NS Outstanding Backorder Requested Qty,NS Outstanding Backorder Ordered Qty,NS Outstanding Backorder Received Qty,Target Velocity,Target DOI,Outstanding DOI,Active DOI,DUR,Inventory Age,Hmargin_90_Waterfall_7_90,Shipments Receiving qty,Discontinued,BSR %,BSR % Type,Supplier Stock Level2,Small and Light: Referral Fee $USD,MOQ,Supplier Item Weight lbs,Supplier  LongSide inches,AMZN BB % Winner 0_30,AMZN BB % Winner 0_90,AMZN BB % Winner 0_3,BSR Drops 30D,BSR Drops 90D,BSR Drops 180D,SVC BSR Drops Velocity Estimate WMA 7_360,Is Redirected ASIN,Price Stability,Cost prep in Amazon,Cost prep SL in Amazon,Barcode instruction
,,WH1,,,0,1,,"99,999",,2,1.00,1.50,0.00,2,2,2,2,$17,$10,B01GQQUD4O-WH1-000000,B01GQQUD4O,068888896665,PMP30,$0.00,$8.65,$8.65,,1,1,,Pyle 30W Mini megaphone,Pyle PRO PMP30 Professional Megaphone/Bullhorn with Siren,https://www.amazon.com/dp/B01GQQUD4O?psc=1,1,1,$25.83,$25.83,$9.29,$5.10,20%,54%,1173501.1,27.660492,$25.83,1,0.6,0,0,0,0,,Sports,0,2%,,$0.64,$0.64,$0.18,ConsultHelpDocuments,MFN,,,3,,,Y,Y,,,36.500,UsLargeStandardSize,3.19,3.19,6.50,10.50,6.50,$3.87,$7.33,$7.28,$0.21,$7.23,$11.15,$25.88,,,,,,Pyle,,$8.65,068888896665,B01GQQUD4O,ALARM,0,03/03/2023 04:03,02/26/2023 08:35,,,,,,,03/03/2023 04:19,1,,,,068888896665,068888896665; 617407351026; 072091073874,,,,,,,0.000,,N,S07B9EASE8,28899,0.0923,0.005,,0.0923,2023-03-03,$25.25,$25.42,$25.83,$25.83,$25.83,$25.83,$25.83,$25.83,$27.98,$32.92,$23.45,$24.82,$25.83,$25.83,$25.83,$25.83,$25.83,$25.83,$27.85,$32.92,1,0,0,1,0.005,08/10/2013 UTC,,,N,,,,1.600,,,,,,,,,N/A,0.04,,,Incomplete,$9.98,,,,,,,,0.01,400,0,0,-400,,,,N,0.0089,First group,0,1.8,1,1.55,10.5,0%,0%,0%,1,1,1,0.05,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,1,,"99,999",,2,1.00,1.50,1.00,5,5,5,5,$25,$58,B00825PX3E-WH1-000000,B00825PX3E,076812257130,25713,,$4.98,$4.98,,1,1,,OEM Tools 25713 Fluid Transfer Pump for Gas Oil Liquids and Air,"OEMTOOLS 25713 Fluid Transfer Pump, Red and Black, Suction Pump to Remove Oil, Fuel Transfer Pump for Any Automotive Job, Manual Pump for Oil Transfer",https://www.amazon.com/dp/B00825PX3E?psc=1,1,1,$27.98,$27.98,$5.52,$11.60,41%,203%,635179.9,,$27.98,4,2.16,4,2,0,2,X0034PIREF,Home Improvement,0,0%,,$0.54,$0.54,$0.18,,MFN,,$11.09,1,,,Y,Y,,Y,37.600,UsLargeStandardSize,2.71,2.71,3.50,11.00,9.80,$4.20,$5.40,$6.39,$0.18,$6.39,$10.59,$27.98,,,,,,OEMTOOLS,,$4.98,076812257130,B00825PX3E,FUEL_PUMP,0,04/01/2022 00:05,02/28/2023 08:59,,,,,,-0.03,03/21/2022 18:21,3,,,,076812257130,076812257130; 735090676377,,,N,,,,0.000,,N,SQS3CD2FM6,297001,0.0667,0.0361,,0.25,2023-03-02,$22.98,$25.98,$27.98,$27.98,$27.98,$27.98,$27.98,$27.98,$27.98,$28.57,$9.96,$19.35,$26.09,$27.98,$27.98,$27.98,$27.98,$27.98,$27.98,$28.57,81,81,72,72,0.012,04/17/2018 UTC,,,N,,,,1.250,,,,,,,,,N/A,0.01,,,Inactive,$12.47,,,,,,,,0.07,45,0,0,-45,,,,N,0.0424,Third Group,-1,1.8,1,1.3,10.75,0%,0%,0%,0,2,3,0.12,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,2,0,"99,999",,2,1.00,1.50,1.00,6,6,6,6,"$1,887","$1,312",B08DSX66PC-WH1-000000,B08DSX66PC,609098832649,SRKJW18EH,,$314.57,$314.57,,1,1,,PAC HEIGH10 Installation kit 2018-21 Wrangler 2020-21 Gladiator,PAC Stinger SRK-JW18EH ELEV8 & HEIGH10 Installation Kit for Wrangler JL 2018+ & Gladiator 2020+,https://www.amazon.com/dp/B08DSX66PC?psc=1,1,1,$599.00,$599.00,$316.17,$218.70,37%,69%,713425.9,,$599.00,3,1.08,3,1,3,3,,CE,5,6%,,$1.60,$1.60,$0.18,ConsultHelpDocuments,FBA,,$599.00,11,,5%,Y,N,,,50.510,UsLargeStandardSize,7.98,7.98,7.05,14.13,11.14,$54.92,$8.77,$8.77,$0.53,$8.77,$63.69,$599.00,,,,,,PAC,,$314.57,609098832649,B08DSX66PC,CONSUMER_ELECTRONICS,0,06/02/2022 22:16,02/28/2023 08:58,,$553.13,$576.06,$576.06,$576.06,,12/16/2021 18:06,2,,,,609098832649,609098832649,,,,,,,0.000,,N,SF7AZSDLF9,996009,0.1111,0.0929,,0.1111,2023-03-02,$484.81,$517.64,$532.26,$598.40,$599.00,$599.00,$608.20,$635.80,$645.00,$645.00,$484.81,$517.64,$544.27,$599.00,$599.00,$608.20,$640.40,$645.00,$645.00,$645.00,15,15,3,3,0.0929,03/13/2022 UTC,,,N,,,,4.191,,,,,,,,,N/A,0.00,,1,Incomplete,$443.68,,,,,,,,0.09,43,0,0,-43,,0.176,,N,0.0224,Third Group,-1,1.8,1,4.2,14.5,0%,0%,0%,9,23,37,1.3,,Stable,,,RequiresFNSKULabel
,,WH1,,,2,5,0,"99,999",,2,1.00,1.50,1.00,4,4,4,4,$170,$175,B01NB12CQ8-WH1-000000,B01NB12CQ8,791489122702,P12SVC,$0.00,$42.50,$42.50,,1,1,,Boss Phantom 12â³ Woofer 800W RMS/1600W Max Single 4 Ohm Voice Coils,"BOSS Audio 12"" 3200W 4-Ohm SVC Car Stereo Subwoofer Set, Pair | P12SVC",https://www.amazon.com/dp/B01NB12CQ8?psc=1,1,1,$109.89,$109.89,$44.88,$43.86,40%,98%,269740,,$109.89,28,16.8,28,17,1,17,B01NB12CQ8,Wireless,1,2%,,$2.38,$2.38,$0.00,ConsultHelpDocuments,MFP,,,1,,0%,Y,N,,,56.000,UsLargeStandardSize,18.00,9.87,7.00,14.00,14.00,$8.79,$5.19,$11.97,$0.79,$11.97,$20.76,$109.89,,,,,,BOSS Audio Systems,,$42.50,791489122702,B01NB12CQ8,SPEAKERS,0,03/03/2023 04:03,03/01/2023 20:00,,,,$55.00,$55.00,,03/03/2023 04:18,1,,,,791489122702,,,,N,,,,0.000,,N,S90ZNL2EO5,295779,0.25,0.0303,,0.25,2023-03-02,$54.96,$103.99,$106.48,$109.89,$109.89,$109.89,$110.91,$113.97,$114.99,$114.99,$54.96,$103.09,$106.35,$109.89,$109.89,$109.89,$113.58,$114.99,$114.99,$118.00,120,120,29,29,0.0303,09/24/2022 UTC,,,N,,2,,18.000,,,,,,,,,N/A,0.17,,1,Inactive,$0.00,,,,,,,,0.25,40,6,0,-34,,0.0831,,N,0.0124,Second Group,0,0.96,1,9.2,14.25,0%,0%,0%,0,6,31,1.03,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,6,0,"99,999",,2,1.00,1.50,0.09,14,14,14,14,"$1,838",$729,B00TKGX6SS-WH1-000000,B00TKGX6SS,791489122757,PF2200,$0.00,$131.27,$131.27,,1,1,,Boss PHANTOM 2200 Watts 4 Channel Power Amplifier Remote Subwoofer Level Control,"BOSS Audio Systems PF2200 Phantom 2200 Watt, 4 Channel, 2 4 Ohm Stable Class AB, Full Range, Bridgeable, Mosfet Car Amplifier with Remote Subwoofer Control",https://www.amazon.com/dp/B00TKGX6SS?psc=1,1,1,$218.86,$217.66,$133.31,$52.07,24%,39%,213814.6,,$217.82,16,9.6,1,1,11,11,B00TKGX6SS,Car Audio or Theater,0,,,$2.04,$2.04,$0.00,ConsultHelpDocuments,FBA,,$189.88,1,,,Y,N,,,53.800,UsSmallOversize,11.85,8.55,5.00,19.80,12.00,$17.43,$14.35,$14.83,$0.36,$14.29,$32.26,$191.65,,,,,,BOSS Audio Systems,,$131.27,791489122757,B00TKGX6SS,ELECTRONIC_COMPONENT_AMPLIFIER,0,03/03/2023 04:03,02/28/2023 08:57,,,,$190.37,$190.37,,03/03/2023 04:18,2,,,,791489122757,791489122757,,,N,,,,0.000,,N,SQLG4JXKZW,294899,0.25,0.3786,,0.25,2023-03-02,$155.00,$168.72,$181.16,$206.67,$217.98,$219.78,$222.15,$228.09,$240.66,$293.10,$136.99,$152.12,$164.08,$177.70,$199.30,$218.73,$219.97,$224.45,$240.37,$293.10,1804,160,30,430,0.3786,02/03/2023 UTC,,,N,,,,11.850,,,,,,,,,N/A,0.12,,1,Inactive,$0.00,,,,,,,,0.25,52,0,0,-52,,0.1917,,N,0.0099,First group,0,0.96,1,12.2,20,0%,0%,0%,3,20,85,2.89,,Stable,,,MustProvideSellerSKU
,,WH1,,,29,23,0,"99,999",,2,1.00,1.50,1.00,51,51,51,51,$399,$384,B01BIVZKQI-WH1-000000,B01BIVZKQI,080999064016,RCLAMP,,$7.83,$7.83,,1,1,,Lansky Rubber-Jaw Multi angle Knife clamp,Lansky Rubber-Jaw Multi Angle Knife clamp RCLAMP,https://www.amazon.com/dp/B01BIVZKQI?psc=1,1,1,$23.07,$23.07,$7.87,$7.52,33%,93%,404288.1,27.231605,$23.07,19,11.4,19,11,16,16,,Sports,0,16%,,$0.04,$0.04,$0.18,ConsultHelpDocuments,FBA,$12.99,$37.23,1,,,Y,N,,Y,16.000,UsLargeStandardSize,0.20,0.20,1.40,4.40,4.40,$3.46,$3.86,$4.03,$0.01,$3.72,$7.49,$20.85,,,,,,Lansky,,$7.83,080999064016,B01BIVZKQI,SPORTING_GOODS,0,09/09/2021 05:21,02/28/2023 08:58,,,,$29.60,$27.60,,09/08/2021 16:14,20,,,,080999064016,080999064016,,,,,,,0.000,,N,SEJOT4R57O,293994,1,0.5439,,1,2023-03-02,$14.96,$17.67,$20.93,$22.54,$23.07,$23.07,$23.07,$23.07,$30.29,$37.24,$12.98,$14.87,$17.95,$20.67,$22.54,$23.07,$23.07,$23.07,$29.57,$37.24,448,448,111,111,0.5439,01/17/2023 UTC,,,N,,,,0.170,,,,,,,,,N/A,0.05,,1,Incomplete,$11.90,,40,,,,,,0.54,105,53,0,-52,,0.3442,,N,0.0138,Second Group,-1,1.8,1,0.2,6.25,0%,0%,0%,18,92,217,11.68,,Stable,,,MustProvideSellerSKU
,,WH1,,,1,1,1,"99,999",,2,1.00,1.50,1.00,2,2,2,2,$14,$9,B000STSWT4-WH1-000000,B000STSWT4,613485584592,S300G,$0.00,$6.99,$6.99,,1,1,,Hi-Viz Narrow Magnetic Shotgun Sight - Green,Hi-Viz Snap-On Shotgun Sight Green Field Rib,https://www.amazon.com/dp/B000STSWT4?psc=1,1,1,$17.17,$17.14,$6.99,$4.45,25%,62%,910758.9,24.946965,$17.47,2,1.2,2,1,1,1,X003KA7DMB,CE,1,3%,,$0.00,$0.00,$0.18,ConsultHelpDocuments,MFN,,$17.67,5,,68%,Y,N,19.16,Y,12.500,UsSmallStandardSize,0.02,0.03,0.20,6.30,2.90,$2.62,$3.22,$3.22,$0.00,$3.22,$5.84,$17.22,,,,,,Hi-Viz,,$6.99,613485584592,B000STSWT4,SPORTING_GOODS,0,12/27/2022 14:01,02/26/2023 08:37,$17.47,$17.47,$16.08,$16.08,$16.08,,12/27/2022 14:01,2,,,,613485584592,613485584592,,,N,,,,0.000,,N,SF6PI97LHS,293970,0.0333,0.0606,,0.0667,2023-03-03,$14.67,$14.74,$16.63,$17.01,$17.08,$17.50,$17.57,$17.88,$18.25,$24.49,$14.67,$14.75,$16.60,$16.76,$17.01,$17.48,$17.56,$17.87,$18.25,$24.49,5,5,3,3,0.0478,03/11/2017 UTC,,,N,,,,0.022,,,,,,,,,N/A,0.17,,1,Active,$8.82,,,,,,,,0.05,42,21,21,-21,60,0.12205,,N,0.0273,Third Group,0,1.8,1,0.05,6.75,0%,0%,0%,2,2,8,0.22,,Stable,,,RequiresFNSKULabel
,,WH1,,,14,6,2,"99,999",,2,1.00,1.50,0.69,7,7,7,7,$49,$33,B000HS7ZRG-WH1-000000,B000HS7ZRG,076812008985,BP8G,$0.00,$6.99,$6.99,,1,1,,Greatneck 8OZ.HICKORY BALL PEEN HAMMER,"GreatNeck BP8 Ball Peen Hammer, 8 Ounce | Use to Bend Sheet Metal, or with Chisels to Shape or Puncture Metal | Wood Handle Dulls Vibrations from Hammer Strikes for a More Comfortable Strike",https://www.amazon.com/dp/B000HS7ZRG?psc=1,1,1,$18.65,$18.89,$7.11,$4.65,25%,65%,296399.1,,$18.85,21,9.8,15,7,6,7,B000HS7ZRG,Home Improvement,2,,,$0.12,$0.12,$0.00,,MFN,$12.38,$22.48,8,,73%,Y,N,29.64,Y,23.308,UsLargeStandardSize,0.68,0.57,1.69,12.36,3.78,$2.83,$2.94,$4.24,$0.04,$4.24,$7.07,$17.64,,,,,,Great Neck,,$6.99,076812008985,B000HS7ZRG,HAMMER_MALLET,0,03/03/2023 04:03,02/28/2023 08:56,$18.80,$18.20,$19.37,$19.37,$19.37,,03/03/2023 04:18,7,,,,076812008985,076812008985,,,N,,,,0.000,,N,SQ1ZDIMUKK,297987,0.2857,0.2013,,0.2857,2023-03-03,$10.54,$16.35,$16.99,$17.04,$17.30,$24.03,$28.75,$36.52,$41.93,$42.84,$10.54,$15.20,$16.61,$17.06,$17.32,$25.24,$28.15,$34.43,$41.93,$42.84,298,207,28,40,0.2013,09/06/2022 UTC,16,,N,,,0,0.681,,,,,,,,,N/A,0.27,,1,Active,$0.00,,,,,,,,0.23,62,60,9,-2,21,0.2399,,N,0.0077,Second Group,0,1.8,1,0.75,12,0%,0%,0%,17,47,105,2.07,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,10,0,"99,999",,2,1.00,1.50,1.00,34,34,34,34,$211,$307,B010DVWHL0-WH1-000000,B010DVWHL0,024099037310,2373101,,$6.20,$6.20,,1,1,,Frabill Prolatch Open-Compartment Stowaway Deep,"Plano Synergy, Inc. Tackle Tray, 3700 Deep, Open Compartment",https://www.amazon.com/dp/B010DVWHL0?psc=1,1,1,$26.79,$25.42,$6.71,$9.03,34%,131%,366280,,$26.35,14,8.4,14,8,3,8,,Sports,0,3%,,$0.51,$0.51,$0.18,ConsultHelpDocuments,MFN,,$25.79,5,,63%,Y,N,,N,40.985,UsLargeStandardSize,2.54,2.54,2.13,16.18,10.28,$3.95,$6.39,$6.39,$0.17,$6.39,$10.34,$26.45,,,,,,Plano,,$6.20,024099037310,B010DVWHL0,OUTDOOR_RECREATION_PRODUCT,0,08/01/2021 16:44,02/28/2023 08:59,,$28.60,$26.35,$23.88,$22.55,,,18,,,,024099037310,024099037310,,,,,,,0.000,,N,SVETGR2MME,296246,0.45,0.1144,,0.7,2023-03-03,$16.97,$19.59,$22.08,$22.58,$23.29,$28.26,$29.09,$29.14,$36.12,$38.33,$16.97,$17.82,$19.99,$22.49,$23.23,$27.69,$28.96,$29.14,$35.76,$38.33,2,2,1,1,0.1051,08/11/2022 UTC,,,N,,,,0.844,,,,,,,,,N/A,0.00,,1,Incomplete,$11.36,,,,,,,,0.28,86,0,0,-86,,0.34525,,N,0.0136,Second Group,-1,1.8,1,0.7,14.25,0%,0%,0%,3,8,12,0.62,,Stable,,,RequiresFNSKULabel
,,WH1,,,0,2,,"99,999",,2,1.00,1.50,1.00,6,6,6,6,$191,$91,B00CTETG2I-WH1-000000,B00CTETG2I,289538968208,K9170LA,$0.00,$31.90,$31.90,,1,1,,Omega K9 Security System,K9 K9170LA Keyless Entry and Car Alarm Security System,https://www.amazon.com/dp/B00CTETG2I?psc=1,1,1,$57.85,$57.85,$32.13,$15.22,26%,47%,1802904,,$57.85,1,0.6,1,1,2,2,B00CTETG2I,Wireless,0,,,$0.23,$0.23,$0.00,,MFN,,$46.66,2,,,Y,N,,N,25.200,UsLargeStandardSize,1.45,1.06,4.30,7.60,4.50,$4.63,$4.42,$5.83,$0.08,$6.10,$10.46,$45.90,,,,,,KLIM,,$31.90,289538968208,B00CTETG2I,CAR_ALARM,0,03/03/2023 04:03,02/26/2023 08:36,,,,,,0.00,03/03/2023 04:18,1,,0.00%,0,289538968208,809187120767; 289538968208,,,N,,,,0.000,,N,SK4SIEVOOR,59040,0.25,0.0526,,0.25,2023-03-03,$49.62,$51.52,$55.73,$57.35,$57.73,$57.86,$58.74,$67.69,$69.37,$71.34,$35.44,$49.56,$52.22,$56.56,$57.49,$57.85,$57.86,$66.87,$69.27,$71.34,9,9,2,2,0.0526,12/06/2021 UTC,,,Y,,,,1.450,,,,,,,,,N/A,0.99,,,Inactive,$0.00,,,,,,,,0.05,95,0,0,-95,,,,N,0.0512,Fourth Group,5,0.96,1,1.6,7.5,0%,0%,0%,0,2,5,0.18,,Stable,,,MustProvideSellerSKU
,,WH1,,,2,1,0,"99,999",,2,1.00,1.50,0.25,1,1,1,1,$8,$4,B00Q2RKH58-WH1-000000,B00Q2RKH58,887861047654,DMOD18,$0.00,$7.70,$7.70,,1,1,,DRILL AMERICA (DMOD1/8) 1/8  CARBIDE TWIST DRILL,"Morse Cutting Tools 51058 Standard Length Drill Bits, Solid Carbide, Bright Finish, 118 Degree Point, 1/8"" Size",https://www.amazon.com/dp/B00Q2RKH58?psc=1,1,1,$17.43,$17.43,$7.70,$4.17,24%,53%,506462.6,,$17.36,16,8.64,4,2,0,2,X003KQDMUH,BISS Basic,1,,,$0.00,$0.00,$0.18,ConsultHelpDocuments,MFN,,$15.86,3,,0%,Y,N,15.8,Y,5.400,UsSmallStandardSize,0.02,0.01,0.50,3.40,0.50,$2.08,$3.22,$3.22,$0.00,$3.22,$5.30,$17.36,,,,,,Morse Cutting Tools,,$7.70,887861047654,B00Q2RKH58,CUTTING_TOOLS,0,03/03/2023 04:03,02/28/2023 08:56,,,,$15.45,$15.45,,03/03/2023 04:18,1,,,,887861047654,686125510589; 887861047654,,,N,,,,0.000,,N,SS8ISAOPNE,859001,0.0526,0.0088,,0.0526,2023-03-03,$9.95,$15.44,$16.07,$17.20,$17.29,$17.43,$17.43,$17.43,$17.58,$18.37,$9.95,$14.96,$15.77,$16.89,$17.29,$17.43,$17.43,$17.43,$17.56,$18.37,4,1,0,1,0.0088,05/29/2020 UTC,1,,N,,,1,0.022,,,,,,,,,N/A,0.81,,1,Inactive,$9.27,,,,,,,,0.05,38,29,0,-9,18,0.1638,1,N,0.0211,Second Group,1,1.44,1,0.05,2.5,0%,0%,0%,2,5,9,0.48,,Stable,,,RequiresFNSKULabel
,,WH1,,,10,3,0,"99,999",,2,1.00,1.50,1.00,0,0,0,0,$0,$0,B00TKGN2WS-WH1-000000,B00TKGN2WS,289538969151,AU84TDP,$0.00,$11.05,$11.05,,1,1,,Omega (AU84TDPB) Dual Zone Shock Sensor,EXCALIBUR ALARMS AU-84TDP Omega (AU84TDBP) Dual Zone Shock Sensor,https://www.amazon.com/dp/B00TKGN2WS?psc=1,1,1,$25.69,$25.69,$11.09,$8.46,33%,76%,519004.1,,$25.69,9,2.38,9,2,0,2,B00TKGN2WS,Photography,2,3%,,$0.04,$0.04,$0.00,ConsultHelpDocuments,FBA,,$25.69,2,,0%,Y,N,20.04,N,13.000,UsLargeStandardSize,0.44,0.13,1.50,4.00,3.00,$2.06,$2.77,$4.08,$0.01,$4.08,$6.14,$23.71,,,,,,EXCALIBUR ALARMS,,$11.05,289538969151,B00TKGN2WS,ELECTRONIC_SENSOR,0,03/03/2023 04:03,02/28/2023 08:56,,,,,,0.01,03/03/2023 04:18,1,,,,289538969151,823019866555; 809198918155; 289538969151,,,N,,,,0.000,,N,SYXCUDQGYT,296131,0.3714,0.0027,,0.3714,2023-03-03,$15.94,$17.99,$19.34,$19.61,$20.29,$25.69,$25.70,$25.71,$26.22,$32.17,$15.76,$16.61,$18.92,$19.60,$20.21,$25.69,$25.70,$25.71,$26.14,$40.01,6,6,0,0,0.0027,,0,,N,,13,,0.440,,,,,,,,,N/A,0.23,,,Inactive,$0.00,,,,,,,,0.08,76,131,0,55,8,,,N,0.0237,Third Group,0,0.96,1,0.25,4,0%,0%,0%,0,0,1,0.17,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,6,0,"99,999",,2,1.00,1.50,0.27,14,14,14,14,"$1,011",$685,B07Z9L6ZMS-WH1-000000,B07Z9L6ZMS,811328025404,ESEEAGKOR,$0.00,$72.21,$72.21,,1,1,,ESEE Knives Ashley Emerson hunting knife 1095 steel with orange G10 handle,"ESEE Knives Ashley Game Hunting Skinning Knife, Leather Sheath, Made in USA (Orange)",https://www.amazon.com/dp/B07Z9L6ZMS?psc=1,1,1,$148.73,$148.73,$72.38,$48.95,33%,68%,215956.9,6.744248,$148.73,22,13.2,6,4,6,6,B07Z9L6ZMS,Kitchen,1,,,$0.17,$0.17,$0.00,ConsultHelpDocuments,FBA,,$148.73,1,,,Y,Y,,N,25.400,UsLargeStandardSize,0.85,0.85,2.20,12.20,4.40,$22.31,$3.77,$5.06,$0.06,$5.32,$27.37,$148.49,,,,,,ESEE,,$72.21,811328025404,B07Z9L6ZMS,KNIFE,0,03/03/2023 04:03,02/28/2023 08:56,,,,,$94.51,,03/03/2023 04:18,2,,,,811328025404,811328025404,,,N,,,,0.000,,N,SZN3XYGVQD,1202693,0.5,0.2,,0.5,2023-03-02,$93.92,$106.13,$116.95,$140.79,$148.73,$148.73,$148.73,$148.73,$148.73,$148.73,$93.92,$101.82,$105.93,$112.98,$140.79,$148.73,$148.73,$148.73,$148.73,$149.73,146,40,2,22,0.2,05/30/2020 UTC,,,N,,,,0.851,,,,,,,,,N/A,0.05,,1,Inactive,$0.00,,,,,,,,0.20,75,0,0,-75,,,,N,0.008,First group,0,1.8,1,0.8,12,0%,0%,0%,18,60,141,2.74,,Stable,,,MustProvideSellerSKU
